,input,output,gold,prefix
381,Evidence from one trial of small sample size suggests that room air pneumoperitoneum may decrease hospital costs in people undergoing laparoscopic abdominal surgery.,La evidencia de un ensayo de muestras muy pequeas indica que el neumoperitoneo a través de aire inhalada podra disminuir el costo hospitalario en los pacientes sometidos a una intervención abdominal laparoscópica.,El aire ambiental parecía estar asociado con menores costos totales de hospitalización en comparación con el dióxido de carbono para la insuflación de la cavidad abdominal.,Simplify sentence from English to Spanish: 
382,Orthognathic surgery (OS) is a term that refers to many elective surgical techniques to correct facial deformity; the associated malocclusion and functional disorders related to the stomatognathic system.,Es una técnica que refere a varias intervenciones quirrgicas elevadas para corregir la deformidad facial (ciruga de odontopata o ortodontológica o ciruga en la edad).,Muchos pacientes son sometidos a cirugía de las mandíbulas cada año para corregir malformaciones.,Simplify sentence from English to Spanish: 
383,Overall the evidence in this study was of very low quality (downgraded for imprecision and indirectness).,"Además, la calidad general de los estudios fue muy baja.","En general, la evidencia obtenida a partir de este estudio se consideró de calidad muy baja.",Simplify sentence from English to Spanish: 
384,"Compared with the control group, the box trainer group also had lower error score (3 trials; 69 participants; SMD -0.69; 95% CI -1.21 to -0.17), better accuracy score (3 trials; 73 participants; SMD 0.67; 95% CI 0.18 to 1.17), and better composite performance scores (SMD 0.65; 95% CI 0.42 to 0.88).","El grupo control presentó tan mejor resultado sobre la precisión, la mejora de la exactitud, el resultado para la performance composite y, comparación con el grupo control, no hubo diferencias entre los grupos.","El entrenamiento con simulador parece disminuir el tiempo requerido para realizar una tarea laparoscópica, mejorar la exactitud, y disminuir los errores, y mejora el rendimiento general.",Simplify sentence from English to Spanish: 
385,"This updated review includes 50 studies (45,285 participants); of these 38 (37,274 participants) were meta-analysed.",Esta revisión incluye 50 estudios relevantes (45 285 participantes).,Se revisaron 50 estudios publicados antes de junio de 2012 relacionados con el tratamiento con estatinas en más de 45 000 pacientes con NC que no necesitaban tratamiento con diálisis.,Simplify sentence from English to Spanish: 
386,"Risk of bias varied across studies, with some studies lacking details of allocation concealment.",El riesgo de sesgo varió entre los estudios.,Se observaron variaciones en el riesgo de sesgo de los estudios incluidos.,Simplify sentence from English to Spanish: 
387,This Cochrane review aimed to determine whether brief co-incubation of sperm and oocytes improves outcomes compared with the standard overnight insemination protocol for women undergoing IVF.,Esta revisión Cochrane procuró determinar si la coincubación breve de espermatozoides y óxidos mejoran los resultados comparados con el protocolo inseminación de durante la noche estándar para las mujeres sometidas a FIV.,El acortamiento del tiempo de coincubación de los ovocitos y los espermatozoides pudiera mejorar los resultados de la FIV al reducir el efecto perjudicial de las EOR sobre los cigotos y la calidad de los embriones.,Simplify sentence from English to Spanish: 
388,"The MSP/RESA (Combination B) vaccine shows promise as a way to reduce the severity of malaria episodes, but the effect of the vaccine is MSP2 variant-specific.",El vacuna MSP/RES (Combinación B) se ve alguna as como una forma de reducir la gravedad de los episodios de paludismo.,"La vacuna redujo la densidad de parásitos en la sangre, pero no previno los ataques de malaria.",Simplify sentence from English to Spanish: 
389,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","Esta revisión examinó la evidencia sobre la méllasma epidérmica, dermalo y mixtos.",El melasma epidérmico es el más superficial con un aumento del pigmento de la piel (melanina) en la capa superior de la piel (epidermis).,Simplify sentence from English to Spanish: 
390,"Potential harms from statin therapy were limited by lack of systematic reporting and were uncertain in analyses that had few events: elevated creatine kinase (7 studies, 4514 participants; RR 0.84, 95% CI 0.20 to 3.48), liver function abnormalities (7 studies, RR 0.76, 95% CI 0.39 to 1.50), withdrawal due to adverse events (13 studies, 4219 participants; RR 1.16, 95% CI 0.84 to 1.60), and cancer (2 studies, 5581 participants; RR 1.03, 95% CI 0.82 to 130).","Los efectos potenciales de las estatinas fueron limitados por la falta de informe de la actividad hepática y en las muestras de que tuvieron pocas diferencias entre los grupos y a los que no evaluaron los eventos adversos (con crecimiento a los niveles altos de creatina kinasa), anomalas de la función hepática, ingreso al retiro debido a eventos adversos (13 estudios, 257 pacientes).",Las estatinas presentan algunos efectos perjudiciales potenciales sobre la función hepática y muscular y algunos tipos de cáncer.,Simplify sentence from English to Spanish: 
391,There were no cardiopulmonary complications or serious adverse events observed related to either room air or carbon dioxide pneumoperitoneum (both outcomes very low quality of evidence).,"El nmero de complicaciones adversas fue muy baja, pero probablemente no hubo complicaciones cardiopulmonares ni eventos adversos graves con el uso de un asma o el placebo.","Debido a los pocos participantes incluidos en la revisión, se desconoce la seguridad del uso de óxido nitroso, helio o el aire ambiental.",Simplify sentence from English to Spanish: 
392,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Se pueden agrupar a los pacientes que incluyen crema de hidroquinona, cremas de triplecombinación (hidroquinona, tretinoina y fluocinolona), y tratamientos combinados (como crema de hidroquinona y peeles de ácidos glóbulos), as como ayudan a luz blanca de la piel como Thiospot y Gigawhite.","Los tratamientos convencionales para el melasma incluyen filtros solares, cremas blanqueadoras (p.ej.",Simplify sentence from English to Spanish: 
393,Further well-designed trials of low risk of bias and random errors are necessary.,Se necesitan más ensayos bien diseados y con bajo riesgo de sesgo.,Se necesitan ensayos adicionales bien diseñados con menos riesgo de sesgo debido al diseño deficiente del estudio o debido a la intervención del azar.,Simplify sentence from English to Spanish: 
394,"For the initial review, we searched the reference lists of relevant articles and book chapters.","Para la revisión inicial, se buscaron listas de referencia de las cirugas pertinentes y listas de ensayos.","Para la revisión inicial, también se examinaron las listas de referencia de los artículos y capítulos de libros.",Simplify sentence from English to Spanish: 
395,"Surgical training has traditionally been one of apprenticeship, where the surgical trainee learns to perform surgery under the supervision of a trained surgeon.",El entrenamiento quirrgico es una clase que se conoce de la atención quirrgica y que el entrenamiento quirrgico estuvo una parte de otra entrenamiento.,"Tradicionalmente, el entrenamiento quirúrgico ha sido de aprendizaje, donde el cirujano practicante aprende a realizar la cirugía bajo la supervisión de un cirujano entrenado.",Simplify sentence from English to Spanish: 
